DaftID,Url,Address,Property_Type,Price,Beds,Baths,Available_From,Furnished,Lease,Description,Date,Views
25305778,https://www.daft.ie/for-rent/house-ballina-tuam-abbeyknockmoy-co-galway/5305778,"Ballina, Tuam, Abbeyknockmoy, Co. Galway",House,"€1,800 per month",3 Bed,2 Bath,2,Immediately,Yes,"Lovely 3 bedroom property to rent. 
Set in rural location so own transport is essential.",15/06/2023,"1,034"
25303598,https://www.daft.ie/for-rent/house-ros-geal-dunmanway-dunmanway-co-cork/5303598,"Ros Geal, Dunmanway, Dunmanway, Co. Cork",House,"€1,600 per month",4 Bed,3 Bath,1,3,"Jul 1st, 2023","Short term (6 months max) House to rent - 4 Bed, 3 1/2 Baths
Superb 4 bedroom house, 2 en-suite, main bath and downstairs wc.
This is a modern property, timber & tiles on ground floor level and carpet throughout on first floor.
Open plan kitchen / diner with utility room attached.
This is a furnished property, but can be unfurnished if suitable.
Private rear patio and secure back garden with side entrance to the property.
Oil fired central heating throughout and open fire in main living room.
Extra storage space provided by garage attached to house.
There is private off street parking for 2 vehicles.
Town center and all amenities, 5 minutes walk. Swimming pool and local Secondary School on your doorstep.
No pets allowed.",14/06/2023,"1,430"
25277528,https://www.daft.ie/for-rent/apartment-claires-flowers-main-street-banagher-birr-banagher-co-offaly/5277528,"Claires Flowers, Main Street, Banagher, Birr, Banagher, Co. Offaly",Apartment,€550 per month,1 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"It is a first floor 1 bed apartment in the square behind what was Claire's flower shop in Banagher, Co offaly. Close to Supervalu, restaurants, pubs and all amenities.",13/06/2023,"3,980"
25283082,https://www.daft.ie/for-rent/house-blackthorn-lodge-kilnahera-east-drimoleague-bantry-co-cork/5283082,"Blackthorn Lodge, Kilnahera East, Drimoleague, Bantry, Co. Cork",House,"€1,650 per month",4 Bed,2 Bath,2,Immediately,Yes,"Idyllic 4 bedroom house in West Cork. Short drive to Bantry hospital. Newly redecorated, fully furnished. Large garden and outdoor area. Walking distance to public transport.",09/06/2023,"2,931"
25301777,https://www.daft.ie/for-rent/apartment-gloun-north-dunmanway-cappeen-co-cork/5301777,"Gloun North Dunmanway, Cappeen, Co. Cork",Apartment,"€1,100 per month",2 Bed,1 Bath,1,Immediately,Yes,2 bedroom apartment for letting. Located near Coppeen. Recently refurbished. First time letting. Approx 25 mins to Ballincollig bypass.,15/06/2023,"2,850"
25283064,https://www.daft.ie/for-rent/house-stackarnagh-church-hill-letterkenny-co-donegal/5283064,"Stackarnagh, Church Hill, Letterkenny, Co. Donegal",House,€850 per month,2 Bed,1 Bath,"Jul 1st, 2023",Yes,Minimum 1 Year,"2 bedroom house, walk in wardrobe,  1100 Square feet, oil central heating, stove backboiler, drylined, cavity pumped, walk in shower with power shower. NON smokers Only.  This property would suit someone looking for a quite location, that's not far from Letterkenny town. Shared driveway.
Available from mid  of June. F92X9F8.
Viewing STRICTLY by appointment ONLY.",11/06/2023,"5,788"
25299912,https://www.daft.ie/for-rent/house-moore-street-loughrea-co-galway/5299912,"moore street, Loughrea, Co. Galway",House,"€1,600 per month",4 Bed,1 Bath,1,"Jul 5th, 2023",Yes,"4 bedrooms - three large bedrooms and one good sized  room 

Large Bathroom - newly tiled with very big electric shower and pump shower

new washing machine and fridge freezer 
Separate dryer 

Separate sitting room

Living Room/Dining Room with new timber floor

Bright kitchen with all appliances - oven with grill, dishwasher, kettle, toaster, microwave, electric hob, extractor fan...

Oil central heating throughout - zoned.

New condensing boiler - fuel efficient

Enclosed yard to the rear of the house 

Enclosed lawn to the rear of the house also

Ideally located in a central yet surprisingly quiet location. 2 minute walk to the local Primary Schools, Secondary schools and creches - within walking distance to all shops, bars, restaurants, parks etc

No subletting of rooms permitted and house will not be let on a per room basis - house is being rented as a whole unit so please do not enquire re subletting or renting rooms 

Please email only - I will not be taking calls due to what is usually high demand and it will not be possible to respond to all applicants - a shortlist of applicants will be selected for a viewing date which will be confirmed in order to pick a successful tenant. 

References are essential and will be required from the shortlist of candidates selected only along with proof of ID and a previous utility bill within the last 6 months in order to verify identity

Letting is for an initial six months lease - you will be required to sign a lease 

Strictly no pets whatsoever and no smoking permitted - this is non negotiable 

Tenant pays bins and all utilities like, electricity, broadband and cable tv etc themselves - no tv included

Lease will not be a daft lease and will be provided by the landlord to the successful tenant for signature 

Deposit of 1,600 required.",12/06/2023,"1,962"
24744771,https://www.daft.ie/for-rent/apartment-1-shortcastle-street-mallow-mallow-co-cork/4744771,"1 Shortcastle Street, Mallow, Mallow, Co. Cork",Apartment,"€1,600 per month",2 Bed,1 Bath,Immediately,Yes,Minimum 1 Year,"This development is 1 of 8 apartments that are ready to be rented right in the heart of Mallow town and close to all amenities.  It has a spacious hallway which opens up to a bright large kitchen with modern units an integrated dishwasher, fridge freezer, washing machine and dryer there are 2 spacious bedrooms one ensuite and a large guest bathroom.  These apartments have security cameras are fully serviced with a lift.  They are ready to rent immediately",09/06/2023,"208,514"
25299510,https://www.daft.ie/for-rent/house-70-jairdin-drive-loughrea-loughrea-co-galway/5299510,"70 Jairdin Drive, Loughrea, Loughrea, Co. Galway",House,"€1,500 per month",2 Bed,3 Bath,"Jun 12th, 2023",Yes,Minimum 1 Year,"Well presented end of terrace residence, in well regarded development with roofed south facing back patio, garden shed, oil fired central heating, within walking distance of schools and town center, two double bedrooms, main bedroom en-suite, tenants pay all utilities, register your interest through e-mail only.

please attach the following: proof of I.D 
previous address and landlords reference",09/06/2023,"2,478"
25298047,https://www.daft.ie/for-rent/apartment-the-promenade-apartments-fermoy-co-cork/5298047,"The Promenade Apartments, Fermoy, Co. Cork",Apartment,€350 per week,2 Bed,1 Bath,Immediately,Yes,Minimum 6 Months,"* EMAIL ENQUIRIES ONLY *

**PLEASE DO NOT CALL THE OFFICE **

*** In order to speed up the application process, when enquiring please include a short bio about ALL potential residents.***

****This property is near the centre of Fermoy & is a 30min drive (by car or bus) to Cork City.****

*** Strictly No pets allowed. *** 

Two bedroom apartment located in a quite Cul de Sac. 

Immaculately maintained, private car parking provided and within town centre.

Waste disposal service included in price.

Email for appointment.",09/06/2023,"1,857"
25281276,https://www.daft.ie/for-rent/house-mitchelstown-area-mitchelstown-co-cork/5281276,"Mitchelstown area, Mitchelstown, Co. Cork",House,"€2,000 per month",4 Bed,3 Bath,"Jul 2nd, 2023",Yes,Minimum 1 Year,"4 bedroom house in a quiet country setting approx 2 miles from Mitchelstown near Golf club.

Over 2,500 square feet of accommodation   
Sun Room +decking area

Zoned central heating system - UFH /Oil 
Fibre Broadband connection
House Alarm

**Maximum 2 year lease - lease reviewed after 1 year
**1 Months rent + deposit required on move in
**References will be required

******Strictly NO individual letting of rooms or subletting

******Strictly NO pets

**PLEASE NOTE HOUSE IS NOT AVAILABLE FOR RENT UNTIL THE START OF JULY **

**Please note the distance from Mitchelstown to Cork /Limerick.

**Less than 5 minutes to M8-Cork Dublin Motorway

51KM to Cork
57KM to Limerick

**Please note Daft security does not allow email address to be displayed..please use email on right of screen if more information required and also to provide the following:

1)What rental term do you require?
2)Number of occupants?
3)Where are you currently living and why are you moving?",09/06/2023,"2,884"
24739547,https://www.daft.ie/for-rent/house-rinclevin-dunfanaghy-co-donegal/4739547,"Rinclevin, Dunfanaghy, Co. Donegal",House,"€1,000 per month",3 Bed,1 Bath,1,Immediately,Yes,"Three bedroom detached house to rent. Walking distance to Dunfanaghy village. House recently painted and presented in excellent condition. Wonderful lake views.
Garden maintained by owner. Oil fired central heating and open fire.
Deposit 1,000. No pets.",16/06/2023,"3,870"
25282690,https://www.daft.ie/for-rent/apartment-creagh-ballinasloe-co-galway/5282690,"creagh , Ballinasloe, Co. Galway",Apartment,€900 per month,1 Bed,1 Bath,"Aug 1st, 2023",Yes,Minimum 6 Months,"Bills for Heating, Electricity  and  bins are included in price.

Small ,nice quiet place at back of main Residence .
Size 23m2.

Self contained studio/one bed Apartment. 
Best suits, If you love privacy and wants to live on  non sharing basis.


Property is In Ballinasloe town centre
And not in Galway city. 
(60km away from Galway as some peoples are confused).

3km away from Portiuncula Hospital and that is 5 minutes drive/30 minutes walk 

Seprate entrance and exit .
One double bed
One bath. 
Wardrobe, washing machine  Dryer, Gas cooker, fridge 
Newly refurbished and built 
Designer stuff and radiators. 
All new appliances.

Currently on hold by some  short-term lease and will be available again for viewings in first week of August. 

 
Plz Email enquiries only to register your interest for start of August 2023.

Apartment on backside of main property.
Rent is 700 + other amount is for bills of Heating, Electricity, bins etc.

Please answer the below questions when enquiring about this property 
1Q.What is the nearest date you are available to move into this property? A. 2Q.What is your current position/are you attending collage? A
3 Q.How many people will be living at this property? A. 
4Q.What days and times would you be available to view this property? A. 
5Q. Do you have any pets?

Viewing in first week of August as I am away and out of country till end July. 
Thanks",21/06/2023,"5,092"
24739553,https://www.daft.ie/for-rent/house-ballymore-dunfanaghy-co-donegal/4739553,"Ballymore, Dunfanaghy, Co. Donegal",House,"€1,500 per month",4 Bed,3 Bath,1,3,Immediately,"Large detached home for rent. Quiet rural location. Oil fired central heating. Ideal  home or rural retreat for weekends. No pets. 
Deposit 1,500.
Internal pictures to follow. 

Also suitable for numerous Commercial purposes.",12/06/2023,"2,539"
24684763,https://www.daft.ie/for-rent/apartment-91-marlborough-court-marlborough-street-dublin-1/4684763,"91 Marlborough Court, Marlborough Street, Dublin 1",Apartment,€750 per week,1 Bed,1 Bath,"Jun 30th, 2023",Yes,Minimum 3 Months,"1 Bedroom Apartment available in July and August. Price: 750 Euro per week. Wi-Fi and bills are included. Not available for long term rental. 

This is a modern and tastefully fully furnished one bedroom apartment in the heart of Dublin city centre. A bright apartment furnished to a high quality standard, providing all the comforts you need. It has a well-equipped kitchen with fridge, freezer, hob/cooker, microwave oven, dishwasher and all cooking utensils.

The living room comprises of a large and comfortable sofa bed and arm chairs, dining table/bar and chairs and flat-screen TV with internet access. The bedroom has a king-size bed (150x200cm). The spacious bathroom has a shower and the added convenience of a washing/drying machine. The apartment is perfect for 1 or 2 people. No smoking inside and no pets.

If you are interested, please send us an email including:
- start date and end date of your interest
- relevant information about yourself.
We will contact you back shortly.",21/06/2023,"3,995"
